"student_id","class","date","attendance","created_on","updated_on"
"283","4","2023-07-15","A","2023-07-15 08:46:07",NULL
"284","3A","2023-06-19","P","2023-06-19 09:24:16",NULL
"284","3A","2023-06-20","P","2023-06-20 08:36:02",NULL
"284","3A","2023-06-21","P","2023-06-21 09:11:15",NULL
"284","3A","2023-06-22","P","2023-06-22 10:21:43",NULL
"284","3A","2023-06-23","P","2023-06-23 08:59:27",NULL
"284","3A","2023-07-10","P","2023-07-10 14:21:43",NULL
"284","3A","2023-07-12","P","2023-07-12 08:33:23",NULL
"284","3A","2023-07-13","P","2023-07-13 08:49:14",NULL
"284","3A","2023-07-14","P","2023-07-14 08:39:57",NULL
"284","4","2023-07-15","P","2023-07-15 08:46:07",NULL
"285","3A","2023-06-19","P","2023-06-19 09:24:16",NULL
"285","3A","2023-06-20","P","2023-06-20 08:36:02",NULL
"285","3A","2023-06-21","P","2023-06-21 09:11:15",NULL
"285","3A","2023-06-22","A","2023-06-22 10:21:43",NULL
"285","3A","2023-06-23","P","2023-06-23 08:59:27",NULL
"285","3A","2023-07-10","A","2023-07-10 14:21:43",NULL
"285","3A","2023-07-12","P","2023-07-12 08:33:23",NULL
"285","3A","2023-07-13","P","2023-07-13 08:49:14",NULL
"285","3A","2023-07-14","P","2023-07-14 08:39:57",NULL
"285","4","2023-07-15","A","2023-07-15 08:46:07",NULL
"286","3B","2023-06-19","P","2023-06-19 09:27:54",NULL
"286","3B","2023-06-20","P","2023-06-20 08:41:13",NULL
"286","3B","2023-06-21","P","2023-06-21 09:17:21",NULL
"286","3B","2023-06-22","A","2023-06-22 10:23:40",NULL
"286","3B","2023-06-23","P","2023-06-23 09:01:30",NULL
"286","3B","2023-07-10","A","2023-07-10 14:22:44",NULL
"286","3B","2023-07-12","P","2023-07-12 08:34:36",NULL
"286","3B","2023-07-13","P","2023-07-13 08:51:03",NULL
"286","3B","2023-07-14","A","2023-07-14 08:43:05",NULL
"286","4","2023-07-15","A","2023-07-15 08:46:07",NULL
"287","3A","2023-06-19","A","2023-06-19 09:24:16",NULL
"287","3A","2023-06-20","A","2023-06-20 08:36:02",NULL
"287","3A","2023-06-21","P","2023-06-21 09:11:15",NULL
"287","3A","2023-06-22","P","2023-06-22 10:21:43",NULL
"287","3A","2023-06-23","P","2023-06-23 08:59:27",NULL
"287","3A","2023-07-10","A","2023-07-10 14:21:43",NULL
"287","3A","2023-07-12","A","2023-07-12 08:33:23",NULL
"287","3A","2023-07-13","A","2023-07-13 08:49:14",NULL
"287","3A","2023-07-14","A","2023-07-14 08:39:57",NULL
"287","4","2023-07-15","A","2023-07-15 08:46:07",NULL
"288","3B","2023-06-19","A","2023-06-19 09:27:54",NULL
"288","3B","2023-06-20","P","2023-06-20 08:41:13",NULL
"288","3B","2023-06-21","A","2023-06-21 09:17:21",NULL
"288","3B","2023-06-22","A","2023-06-22 10:23:40",NULL
"288","3B","2023-06-23","P","2023-06-23 09:01:30",NULL
"288","3B","2023-07-10","A","2023-07-10 14:22:44",NULL
"288","3B","2023-07-12","A","2023-07-12 08:34:36",NULL
"288","3B","2023-07-13","P","2023-07-13 08:51:03",NULL
"288","3B","2023-07-14","P","2023-07-14 08:43:05",NULL
"288","4","2023-07-15","A","2023-07-15 08:46:07",NULL
"298","3B","2023-06-19","P","2023-06-19 09:27:54","2023-06-19 09:32:51"
"298","3B","2023-06-20","A","2023-06-20 08:41:13",NULL
"298","3B","2023-06-21","A","2023-06-21 09:17:21",NULL
"298","3B","2023-06-22","P","2023-06-22 10:23:40",NULL
"298","3B","2023-06-23","A","2023-06-23 09:01:30",NULL
"298","3B","2023-07-10","A","2023-07-10 14:22:44",NULL
"298","3B","2023-07-12","A","2023-07-12 08:34:36",NULL
"298","3B","2023-07-13","P","2023-07-13 08:51:03",NULL
"298","3B","2023-07-14","A","2023-07-14 08:43:05",NULL
"298","4","2023-07-15","P","2023-07-15 08:46:07",NULL
